ID,question,category
978,"Extract key content based on the background information and the conversation:Laura Hillenbrand wrote SeabiscuitSeabiscuit : `Hall of fame induction`: National Museum of Racing and Hall of FameNational Museum of Racing and Hall of Fame : `~Hall of fame induction`: Seabiscuit. Seabiscuit is written by Laura Hillenbrand[Human]: Could you recommend any good books by Laura Hillenbrand? [Assistant]: She is most known for writing Seabiscuit. It is a story about a race horse. Do you like horses? [Human]: Yes, I like horseback riding.    Seabiscuit was inducted into the National Museum of Racing and Hall of Fame Only provide the simplified text as the answer.",dialogue
979,"Extract key content based on the background information and the conversation:The Eye of the World is written by Robert Jordan[Human]: I loved the book The Eye of the World but I can't remember, who wrote it? [Assistant]: It was written by Robert Jordan. Are you interested in other titles by him? [Human]: Great. Yes, can you recommend another book like it?  [Assistant]: Two come to mind off-hand: ""Towers of Midnight"" and ""The Wheel of Time."" Are you interested in either? [Human]: Robert Jordan also wrote The Great hunt and I loved it. What genre is Towers of Midnight? Only provide the simplified text as the answer.",dialogue
980,Extract key content based on the background information and the conversation:Truman Capote starred in Murder by Death (Comedy)Murder by Death (Comedy) is starring Truman CapoteTruman Capote starred in Murder by Death (Comedy)[Human]: Truman Capote is a good author can you recommend something that he has written? [Assistant]: Utterly Cold Blooded is a good one and so is Murder by Death  [Human]: Murder by Death is that a Comedy? Only provide the simplified text as the answer.,dialogue
981,Extract key content based on the background information and the conversation:Memento is written by Christopher Nolan[Human]: Can you tell me who was in Memento? [Assistant]: Oh that starred Christopher Nolan [Human]: What else was he in? [Assistant]: I know he produced The Dark Knight Rises a very popular movie [Human]: Who was the star of that movie? Only provide the simplified text as the answer.,dialogue
982,"Extract key content based on the background information and the conversation:Message in a Bottle is written by Nicholas SparksNicholas Sparks wrote Two By TwoTwo By Two is written by Nicholas Sparks[Human]: What can you tell me about Message in a Bottle?  Who authored it, etc? [Assistant]: Written by Nicholas Sparks and was released in 1988. [Human]: What else did Nicholas Sparks write? Only provide the simplified text as the answer.",dialogue
983,"Extract key content based on the background information and the conversation:Mary GrandPré wrote Harry Potter and the Half-Blood Prince. Harry Potter and the Half-Blood Prince is written by J.K. RowlingHarry Potter and the Half-Blood Prince is written by J. K. Rowling[Human]: Could you recommend a book written by author Mary GrandPré? [Assistant]: Sure, Mary GrandPre wrote Harry Potter and the Half-Blood Prince, it falls under the Fantasy genre. [Human]: Oh really? Did she co author the Harry Potter books with J. K. Rowling? I love fantasy books Only provide the simplified text as the answer.",dialogue
984,"Extract key content based on the background information and the conversation:Harry Potter and the Order of the Phoenix has genre Young-adult fiction[Human]: I like Harry Potter and the Order of the Phoenix. It is my favorite of the series. Can you recommend any other movies or books like it? [Assistant]: I like all the J. K. Rowlings books, but the next in the series is Harry Potter and the Goblet of Fire. [Human]: oh yes! Another good one. I love young adult fiction. My favorite young adult fiction book is Six of Crows. Have you heard of it? [Assistant]: No, I haven't.  I'll check that one out.  I also like Wildwood Dancing, another good one. [Human]: I haven't heard of that one. I will have to check it out. Only provide the simplified text as the answer.",dialogue
985,"Extract key content based on the background information and the conversation:The Pact is written by Jodi Picoult[Human]: Could you tell who wrote the book, The Pact? [Assistant]: The Pact is written by Jody Picoult and it is genre Speculative fiction. [Human]: Cool. Could you tell me more about some other books that Jodi Picoult wrote? [Assistant]: Sure, she wrote  Where There's Smoke and Vanishing Acts, have you read them? [Human]: No I sure haven't. What genre of books are they? Only provide the simplified text as the answer.",dialogue
986,"Extract key content based on the background information and the conversation:Minnesota Vikings : `~Team coached`: Mike Zimmer[Human]: Do you have any information about Minnesota Vikings? [Assistant]: The Minnesota Vikings are playing the New England Patriots today. Coach Mike Zimmer has an uphill battle against a team like the Patriots. [Human]: That's great news! Where was Mike Zimmer born in , I mean his place of birth. [Assistant]: The coach of the American Football team, the Minnesota Vikings, was born in Peoria. Do you know he also went to the Royal Academy of Dramatic Art? Odd for a football coach. [Human]: Thanks for the information. I didn't know that and good you let me know about it. Give me some more info please if you can Only provide the simplified text as the answer.",dialogue
987,"Extract key content based on the background information and the conversation:Eden Hazard : `~Player statistics`: Chelsea F.C.Chelsea F.C. : `Sport Team Location`: LondonLondon : `~Sport Team Location`: Crystal Palace F.C.[Human]: Do you like soccer, otherwise known as football? I have been following Eden Hazard, he's pretty good. [Assistant]: You mean the player in Chelsea F.C? [Human]: Yes! That's the one. The team is in London and I get so confused when the Championship games start because they say football and I think American football. I wish everyone called it the same thing.  Only provide the simplified text as the answer.",dialogue
988,"Extract key content based on the background information and the conversation:Neill Blomkamp wrote District 9. District 9 has genre Indie filmDistrict 9 is written by Terri TatchellTerri Tatchell wrote District 9. District 9 is starring Jed Brophy[Human]: Neill Blomkamp is a great director. Do you some of his movies? [Assistant]: I do! He directed Elysium and District 9, both great movies! District 9 is an Indie Film that blew it out of the park, have you seen it? [Human]: Not yet. Can you tell me some of its casts? Only provide the simplified text as the answer.",dialogue
989,"Extract key content based on the background information and the conversation:Finding Nemo is written by Andrew Stanton. Andrew Stanton wrote A Bug's Life[Human]: Can you recommend a movie like Finding Nemo for my kids? [Assistant]: That is an adorable movie! I sure can. How about A Bug's Life or WALL-E? [Human]: Oh those sound good. Are they both made by Disney too? [Assistant]: They do! Is that something you're interested in hearing more about? [Human]: No, I think I will check them out. Disney is a pretty solid company. Thanks! Only provide the simplified text as the answer.",dialogue
990,"Extract key content based on the background information and the conversation:The Hobbit: An Unexpected Journey has genre Fantasy. Fantasy has examples: The WolfmanThe Wolfman is starring Anthony Hopkins[Human]: Could you recommend movies similar to The Hobbit: An Unexpected Journey? [Assistant]: Sure! Do you like Fantasy films? You might like The Wolfman. [Human]: I love Fantasy Films. Who is in The Wolfman? [Assistant]: The Wolfman stars Benicio del Toro, Emily Blunt and Anthony Hopkins to name a few. I also have other fantasy movie recommendations if you want more. [Human]: I love Anthony Hopkins. What other fantasy movies do you recommend? Only provide the simplified text as the answer.",dialogue
